2014,M01,3.174
2014,M02,3.203
2014,M03,3.327
2014,M04,3.506
2014,M05,3.508
2014,M06,3.478
2014,M07,3.436
2014,M08,3.268
2014,M09,3.190
2014,M10,3.011
2014,M11,2.727
2014,M12,2.422
