2014,M01,1.135
2014,M02,1.212
2014,M03,1.229
2014,M04,1.202
2014,M05,1.236
2014,M06,1.216
2014,M07,1.308
2014,M08,1.354
2014,M09,1.450
2014,M10,1.438
2014,M11,1.288
2014,M12,1.223
