2014,M01,1.118
2014,M02,1.146
2014,M03,1.212
2014,M04,1.261
2014,M05,1.342
2014,M06,1.299
2014,M07,1.390
2014,M08,1.467
2014,M09,1.486
2014,M10,1.508
2014,M11,1.352
2014,M12,1.246
