2014,M01,2.689
2014,M02,2.722
2014,M03,2.707
2014,M04,2.666
2014,M05,2.492
2014,M06,2.474
2014,M07,2.401
2014,M08,2.421
2014,M09,2.550
2014,M10,2.606
2014,M11,2.739
2014,M12,2.699
