2014,M01,3.940
2014,M02,4.010
2014,M03,4.079
2014,M04,4.050
2014,M05,4.171
2014,M06,4.119
2014,M07,4.089
2014,M08,4.082
2014,M09,4.139
2014,M10,4.243
2014,M11,4.192
2014,M12,4.153
