2014,M01,3.320
2014,M02,3.364
2014,M03,3.532
2014,M04,3.659
2014,M05,3.691
2014,M06,3.695
2014,M07,3.633
2014,M08,3.481
2014,M09,3.403
2014,M10,3.182
2014,M11,2.887
2014,M12,2.560
